seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"43,14,48,5",seg_00111,2,2,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948465,5.157137753085257,0.5,"[(151, 2), (451, 2)]",0,commodity,0.9999999999008473,0.0,9.915306620320781e-11,1.8338568579268413,0.0,1.0
"6,10,70,1",seg_00118,2,2,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-0.6174884612576128,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(254, 1), (404, 1)]",0,commodity,0.9999999999001865,0.0,9.981305586229319e-11,1.8338568579268413,0.0,1.0
"61,10,67,1",seg_00121,2,2,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-0.6174884612576128,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(94, 1), (394, 1)]",0,commodity,0.9999999999001865,0.0,9.981305586229319e-11,1.8338568579268413,0.0,0.975609756097561
"64,13,3,12",seg_00122,2,2,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.14748483201187712,1.0,0.9961538458948462,5.157137753085257,0.5,"[(201, 0), (501, 0)]",0,commodity,1.0,1.1312343952457482e-15,0.0,1.8338568579268413,0.0,1.0
"77,9,57,10",seg_00128,2,2,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.14748483201187712,1.0,0.9961538458948462,5.157137753085257,0.5,"[(61, 0), (361, 0)]",0,commodity,1.0,1.1312343952457482e-15,0.0,1.8338568579268413,0.0,1.0
"1,21,11,2,1,33,5,46,5",seg_00132,1,1,0.0,1.0,1.0,9.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(307, 1)]",0,commodity,0.999999999999778,0.0,2.2223709237065665e-13,1.3212097400324594,0.0,1.0
"1,3,12,25,2,46,5",seg_00134,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(362, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549879557e-12,1.3212097400324594,0.0,1.0
"1,3,12,27,2,33,5",seg_00135,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(202, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549878509e-12,1.3212097400324594,0.0,1.0
"1,3,12,28,2,33,5",seg_00136,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579228,5.5626028611934215,0.5,"[(482, 1)]",0,commodity,0.9999999999987708,0.0,1.227972454987899e-12,1.3212097400324594,0.0,1.0
"1,3,12,44,2,46,5",seg_00137,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579222,5.5626028611934215,0.5,"[(142, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549876328e-12,1.3212097400324594,0.0,1.0
