seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"402,400,94",seg_00538,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(459, 4)]",0,commodity,1.0,0.0,2.068811629564568e-31,2.517714255288885,0.0,1.0
"51,381,186,327",seg_00566,1,1,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(163, 3)]",0,commodity,1.0,0.0,1.5501155744179432e-31,2.517714255288885,0.0,1.0
"53,152",seg_00568,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(258, 2)]",0,commodity,1.0,0.0,1.2646850586411086e-31,2.517714255288885,0.0,1.0
"56,244",seg_00571,1,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.38155799281402114,1.0,0.9982046673075549,5.631211781821365,0.5,"[(122, 0)]",0,commodity,1.0,0.0,3.9341710115269177e-31,2.517714255288885,0.0,1.0
"59,104",seg_00578,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.4421826146304566,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(323, 2)]",0,commodity,1.0,0.0,1.3289873999675656e-31,2.517714255288885,0.0,1.0
"59,125,415",seg_00585,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(395, 4)]",0,commodity,1.0,0.0,2.068811629564568e-31,2.517714255288885,0.0,1.0
"59,286,143",seg_00589,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(181, 4)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,1.0
"59,87,343",seg_00591,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(493, 3)]",0,commodity,1.0,0.0,1.2390720481476231e-31,2.517714255288885,0.0,1.0
"66,67,89,336",seg_00601,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.49934102847040496,1.0,0.9982046673075549,5.631211781821365,0.5,"[(249, 0)]",0,commodity,1.0,0.0,5.112604294691317e-31,2.517714255288885,0.0,1.0
"67,53,402",seg_00606,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.38155799281402114,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(521, 3)]",0,commodity,1.0,0.0,1.3280021017230495e-31,2.517714255288885,0.0,1.0
"70,53",seg_00613,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.38155799281402114,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(513, 3)]",0,commodity,1.0,0.0,1.3554533962766253e-31,2.517714255288885,0.0,0.975609756097561
"71,387",seg_00616,1,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.8856353895902958,1.0,0.9982046673075549,5.631211781821365,0.5,"[(400, 0)]",0,commodity,1.0,0.0,3.756306991981453e-30,2.517714255288885,0.0,1.0
"72,343,47",seg_00619,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.49934102847040496,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(44, 2)]",0,commodity,1.0,0.0,1.2817896659250035e-31,2.517714255288885,0.0,1.0
"8,48,245,205",seg_00639,1,1,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0047363683058688,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(272, 2)]",0,commodity,1.0,0.0,6.17247779143068e-31,2.517714255288885,0.0,1.0
"86,134,261",seg_00658,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(527, 3)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,1.0
"86,197",seg_00659,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(356, 2)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"86,210",seg_00661,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(25, 3)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"86,307",seg_00662,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(436, 2)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"86,319",seg_00663,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(74, 3)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"87,197,87",seg_00667,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(11, 3)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,0.975609756097561
"89,336,65",seg_00677,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.08844563643171366,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(117, 2)]",0,commodity,1.0,0.0,1.722315190855837e-31,2.517714255288885,0.0,1.0
"91,86",seg_00687,1,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0047363683058688,1.0,0.9982046673075547,5.631211781821365,0.5,"[(353, 0)]",0,commodity,1.0,0.0,8.938655881494657e-31,2.517714255288885,0.0,1.0
"98,134,261",seg_00698,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(533, 2)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,1.0
"99,223,245,245,89",seg_00710,1,1,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-0.09387592036224035,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(406, 2)]",0,commodity,1.0,0.0,3.0423977228038823e-31,2.517714255288885,0.0,1.0
"99,234",seg_00711,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(137, 2)]",0,commodity,1.0,0.0,1.2646850586411086e-31,2.517714255288885,0.0,1.0
